# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
582.0; 89.280; -3.7; 69.0; 79.4; -3.7; 473.8; 493.4; 80.2; 18.2; 141.7; 80.2; 66.0; 555.7
585.0; 89.671; -3.7; 61.7; 72.9; -3.7; 479.0; 500.5; 78.0; 22.1; 134.7; 78.0; 85.2; 562.2
588.0; 90.064; -3.7; 53.0; 71.6; -3.7; 464.5; 503.7; 70.2; 27.0; 131.4; 70.2; 106.8; 563.5
591.0; 90.458; -3.7; 39.0; 77.1; -3.7; 403.5; 504.6; 45.3; 38.3; 130.6; 45.3; 151.8; 558.0
594.0; 90.864; -3.7; 24.8; 70.1; -3.7; 317.4; 521.1; 8.0; 54.3; 114.1; 8.0; 252.9; 565.1
597.0; 91.316; -3.7; 29.8; 94.9; -3.7; 209.0; 498.7; -1.8; 69.3; 136.4; -1.8; 263.6; 540.3
600.0; 91.810; -41.6; 26.9; 180.3; -41.6; 64.8; 409.9; 49.6; 78.6; 225.3; 49.6; 156.0; 454.8
603.0; 92.294; -3.7; -34.6; 270.6; -3.7; -36.3; 315.3; 28.4; 61.9; 319.8; 28.4; 71.1; 364.5
606.0; 92.735; -3.7; -104.9; 327.4; -3.7; -66.6; 256.2; 37.7; 37.7; 378.9; 37.7; 31.3; 307.8
609.0; 93.148; -3.7; -137.2; 364.7; -3.7; -62.6; 219.8; 34.1; -4.6; 415.4; 34.1; -3.1; 270.4
612.0; 93.573; -3.7; -138.5; 405.9; -3.7; -49.7; 182.4; 19.3; -84.5; 452.8; 19.3; -44.1; 229.2
615.0; 94.036; -3.7; -90.9; 419.5; -3.7; -35.5; 170.3; 13.4; -152.2; 464.9; 13.4; -71.9; 215.6
618.0; 94.529; -23.4; 59.0; 290.3; -23.4; 64.9; 294.8; 51.4; -56.8; 340.3; 51.4; -56.9; 344.9
621.0; 95.024; -3.7; 99.2; 204.7; -3.7; 214.8; 374.5; 55.2; -26.4; 260.7; 55.2; -42.1; 430.5
624.0; 95.488; -3.7; 97.0; 154.7; -3.7; 320.4; 421.5; 67.2; -8.2; 213.7; 67.2; -17.4; 480.5
627.0; 95.891; -3.7; 82.6; 127.0; -3.7; 365.0; 449.0; 67.5; 7.9; 186.1; 67.5; 20.4; 508.1
630.0; 96.275; -3.7; 61.6; 119.5; -3.7; 339.6; 460.3; 52.5; 26.3; 174.8; 52.5; 72.8; 515.6
633.0; 96.711; -3.7; 38.3; 98.9; -3.7; 285.6; 489.7; 18.3; 52.9; 145.5; 18.3; 184.4; 536.3
636.0; 97.192; -3.7; 33.7; 103.4; -3.7; 188.3; 489.1; 2.4; 71.4; 146.0; 2.4; 251.1; 531.7
639.0; 97.680; -3.7; -52.9; 281.1; -3.7; -57.4; 306.2; 23.2; 70.0; 328.9; 23.2; 75.4; 354.1
642.0; 98.146; -3.7; -209.1; 358.2; -3.7; -117.6; 221.6; 52.9; 76.7; 413.6; 52.9; 52.8; 277.0
645.0; 98.578; -3.7; -337.9; 413.5; -3.7; -118.1; 161.8; 70.5; 57.6; 473.4; 70.5; 28.3; 221.6
648.0; 98.990; -3.7; -382.1; 445.7; -3.7; -97.3; 136.1; 38.1; 12.5; 497.1; 38.1; 5.0; 187.6
651.0; 99.409; -3.7; -410.9; 461.3; -3.7; -80.6; 111.7; 71.6; -25.4; 521.3; 71.6; -9.0; 171.7
654.0; 99.842; -3.7; -447.7; 479.6; -3.7; -68.4; 84.5; 114.8; -59.9; 550.7; 114.8; -18.2; 155.5
657.0; 100.288; -3.7; -413.3; 489.9; -3.7; -53.5; 88.0; 60.2; -102.1; 547.2; 60.2; -29.2; 145.2
660.0; 100.746; -3.7; -362.1; 496.8; -3.7; -39.9; 87.2; 36.2; -155.5; 548.0; 36.2; -42.0; 138.3
663.0; 101.207; -3.7; -309.8; 496.8; -3.7; -36.5; 91.4; 19.7; -187.6; 543.7; 19.7; -50.7; 138.4
666.0; 101.669; -40.8; -259.5; 475.6; -40.8; -44.7; 113.9; 51.9; -173.7; 521.3; 51.9; -55.9; 159.6
669.0; 102.130; -40.7; -195.0; 440.9; -40.7; -50.2; 148.4; 52.2; -129.9; 486.7; 52.2; -53.9; 194.3
672.0; 102.589; -40.2; -146.2; 408.1; -40.2; -51.5; 180.7; 53.7; -89.3; 454.5; 53.7; -46.1; 227.1
675.0; 103.046; -39.6; -114.7; 380.7; -39.6; -50.3; 207.5; 55.4; -55.7; 427.6; 55.4; -34.1; 254.5
678.0; 103.501; -39.0; -101.5; 363.5; -39.0; -49.9; 224.1; 57.2; -33.0; 411.0; 57.2; -22.4; 271.7
681.0; 103.952; -38.4; -103.6; 357.8; -38.4; -51.9; 229.2; 59.1; -21.6; 406.0; 59.1; -15.2; 277.3
684.0; 104.399; -3.7; -108.9; 361.1; -3.7; -51.2; 225.5; 26.0; -19.6; 409.7; 26.0; -13.5; 274.1
687.0; 104.839; -3.7; -121.4; 371.0; -3.7; -52.9; 215.5; 26.1; -28.6; 419.6; 26.1; -18.6; 264.1
690.0; 105.275; -3.7; -126.3; 379.9; -3.7; -52.1; 207.1; 24.2; -41.7; 428.0; 24.2; -25.7; 255.2
693.0; 105.712; -3.7; -122.3; 381.7; -3.7; -50.5; 205.8; 22.5; -47.9; 429.4; 22.5; -29.1; 253.5
696.0; 106.154; -3.7; -114.5; 381.1; -3.7; -48.7; 206.8; 20.9; -52.1; 428.3; 20.9; -31.8; 254.1
699.0; 106.602; -3.7; -103.0; 378.9; -3.7; -46.3; 209.4; 19.2; -56.0; 425.8; 19.2; -34.6; 256.3
702.0; 107.057; -3.7; -87.8; 375.1; -3.7; -42.8; 213.6; 17.7; -59.7; 421.6; 17.7; -37.6; 260.1
705.0; 107.524; -3.8; -67.7; 364.8; -3.8; -37.6; 224.1; 17.2; -55.7; 411.1; 17.2; -37.3; 270.4
708.0; 108.000; -3.8; -47.2; 352.0; -3.8; -30.2; 236.8; 17.4; -49.3; 398.4; 17.4; -35.5; 283.1
711.0; 108.482; -4.0; -26.7; 337.6; -4.0; -19.8; 251.1; 18.2; -42.2; 384.1; 18.2; -32.9; 297.6
714.0; 108.963; -39.6; -6.4; 322.0; -39.6; -5.0; 266.3; 55.1; -35.4; 368.8; 55.1; -30.0; 313.2
717.0; 109.446; -39.1; 13.7; 304.8; -39.1; 15.5; 282.9; 56.8; -28.9; 352.2; 56.8; -26.9; 330.3
720.0; 109.928; -38.3; 32.9; 284.5; -38.3; 43.8; 302.4; 59.3; -21.8; 332.7; 59.3; -22.6; 350.7
723.0; 110.407; -36.8; 50.7; 259.1; -36.8; 83.2; 326.6; 62.6; -13.0; 308.5; 62.6; -15.5; 376.1
726.0; 110.868; -3.7; 60.1; 230.6; -3.7; 126.4; 353.8; 34.8; -4.0; 281.4; 34.8; -5.6; 404.6
729.0; 111.305; -3.7; 66.8; 201.4; -3.7; 176.2; 381.8; 39.1; 6.4; 253.3; 39.1; 10.5; 433.7
732.0; 111.722; -3.7; 66.0; 180.3; -3.7; 209.4; 402.8; 39.8; 15.9; 232.4; 39.8; 29.7; 454.9
735.0; 112.132; -3.7; 60.4; 167.0; -3.7; 219.2; 417.2; 35.4; 26.5; 218.0; 35.4; 54.3; 468.1
738.0; 112.549; -3.7; 53.6; 159.1; -3.7; 208.9; 427.2; 27.0; 38.2; 207.9; 27.0; 83.5; 476.1
741.0; 112.985; -38.8; 55.2; 162.3; -38.8; 197.2; 425.1; 57.7; 43.3; 210.0; 57.7; 93.4; 472.8
744.0; 113.441; -39.1; 55.3; 176.6; -39.1; 170.8; 411.1; 57.0; 40.5; 224.0; 57.0; 79.9; 458.6
747.0; 113.907; -38.8; 55.8; 193.4; -38.8; 149.8; 393.9; 58.0; 33.0; 241.3; 58.0; 58.3; 441.7
750.0; 114.375; -37.9; 57.8; 207.1; -37.9; 142.2; 379.4; 60.7; 22.0; 255.8; 60.7; 35.5; 428.1
753.0; 114.837; -36.5; 63.4; 208.1; -36.5; 158.2; 376.8; 65.3; 12.7; 258.3; 65.3; 20.2; 427.1
756.0; 115.284; -34.6; 72.2; 191.7; -34.6; 203.4; 391.1; 72.1; 9.5; 244.1; 72.1; 16.6; 443.5
759.0; 115.711; -3.7; 73.3; 166.4; -3.7; 255.2; 414.2; 49.6; 10.6; 221.0; 49.6; 21.4; 468.8
762.0; 116.130; -3.7; 71.4; 143.4; -3.7; 302.7; 436.1; 53.9; 16.3; 199.1; 53.9; 37.9; 491.7
765.0; 116.546; -3.7; 64.3; 130.1; -3.7; 320.1; 450.0; 51.6; 23.7; 185.1; 51.6; 60.8; 505.1
768.0; 116.959; -3.7; 54.3; 124.1; -3.7; 306.5; 458.6; 41.0; 34.0; 176.5; 41.0; 92.7; 511.0
771.0; 117.372; -3.7; 45.8; 121.7; -3.7; 272.6; 464.8; 26.2; 45.8; 170.3; 26.2; 130.6; 513.5
774.0; 117.798; -3.7; 41.4; 121.0; -3.7; 227.8; 468.9; 12.9; 57.4; 166.2; 12.9; 169.4; 514.2
777.0; 118.246; -3.7; 41.9; 138.1; -3.7; 166.7; 452.7; 9.1; 65.0; 182.4; 9.1; 171.1; 497.0
780.0; 118.714; -3.7; 36.1; 177.9; -3.7; 88.0; 411.9; 13.2; 68.1; 223.2; 13.2; 137.0; 457.3
783.0; 119.196; -3.8; 5.2; 235.7; -3.8; 8.7; 351.9; 22.0; 61.9; 283.2; 22.0; 87.2; 399.5
786.0; 119.687; -3.7; -62.0; 299.3; -3.7; -46.9; 285.5; 33.0; 44.5; 349.6; 33.0; 43.5; 335.9
789.0; 120.179; -3.7; -149.8; 355.3; -3.7; -71.8; 226.8; 43.7; 21.2; 408.3; 43.7; 15.0; 279.9
792.0; 120.656; -3.7; -225.0; 396.3; -3.7; -75.9; 184.2; 50.0; -4.4; 450.9; 50.0; -2.4; 238.9
795.0; 121.097; -3.7; -263.9; 422.9; -3.7; -69.3; 158.0; 48.3; -35.5; 477.1; 48.3; -16.7; 212.2
798.0; 121.495; -3.7; -256.5; 439.6; -3.7; -56.4; 144.5; 35.7; -79.9; 490.6; 35.7; -33.6; 195.6
801.0; 121.900; -3.7; -219.9; 457.6; -3.7; -43.9; 131.4; 16.3; -147.2; 503.7; 16.3; -54.4; 177.6
804.0; 122.355; -3.7; -154.9; 460.2; -3.7; -38.2; 131.2; 7.0; -199.5; 504.0; 7.0; -71.4; 175.0
807.0; 122.851; -39.3; 6.2; 351.3; -39.3; 4.2; 236.6; 56.2; -99.5; 398.6; 56.2; -71.1; 283.8
810.0; 123.335; -3.7; 89.5; 240.8; -3.7; 144.1; 341.1; 44.4; -38.7; 294.0; 44.4; -50.8; 394.4
813.0; 123.763; -3.7; 107.6; 180.4; -3.7; 277.7; 397.0; 62.4; -24.5; 238.2; 62.4; -44.9; 454.8
816.0; 124.148; -3.7; 98.6; 140.0; -3.7; 359.7; 435.3; 70.4; -6.7; 199.9; 70.4; -15.7; 495.1
819.0; 124.533; -3.7; 81.4; 118.6; -3.7; 385.4; 456.9; 69.6; 9.4; 178.2; 69.6; 25.6; 516.6
822.0; 124.951; -3.7; 62.8; 111.2; -3.7; 367.1; 467.2; 58.3; 24.5; 167.9; 58.3; 71.4; 524.0
825.0; 125.416; -3.7; 47.3; 106.1; -3.7; 329.4; 477.5; 37.7; 39.7; 157.7; 37.7; 124.9; 529.0
828.0; 125.917; -3.7; 39.9; 97.1; -3.7; 295.5; 490.9; 20.4; 50.9; 144.3; 20.4; 179.5; 538.0
831.0; 126.421; -41.2; 45.3; 112.2; -41.2; 247.7; 477.6; 50.7; 57.9; 157.5; 50.7; 183.8; 523.0
834.0; 126.906; -41.4; 48.5; 150.8; -41.4; 167.5; 439.2; 50.2; 59.5; 196.0; 50.2; 142.4; 484.3
837.0; 127.385; -40.9; 44.1; 189.9; -40.9; 102.2; 399.6; 51.7; 54.5; 235.6; 51.7; 100.8; 445.3
840.0; 127.864; -40.3; 32.9; 226.2; -40.3; 55.0; 362.8; 53.3; 43.3; 272.4; 53.3; 64.2; 409.0
843.0; 128.344; -40.0; 18.8; 254.8; -40.0; 24.9; 333.9; 54.2; 30.4; 301.3; 54.2; 38.2; 380.4
846.0; 128.825; -4.0; 5.8; 276.2; -4.0; 6.6; 312.3; 18.7; 18.1; 322.9; 18.7; 20.1; 359.0
849.0; 129.306; -3.8; -3.6; 290.8; -3.8; -3.5; 297.6; 18.7; 8.2; 337.5; 18.7; 8.4; 344.3
852.0; 129.787; -3.8; -9.5; 299.9; -3.8; -8.7; 288.5; 18.7; 1.0; 346.7; 18.7; 1.0; 335.2
855.0; 130.267; -3.9; -12.3; 304.8; -3.9; -11.0; 283.7; 18.7; -3.4; 351.5; 18.7; -3.2; 330.4
858.0; 130.747; -4.0; -13.0; 306.7; -4.0; -11.5; 281.8; 18.8; -5.5; 353.4; 18.8; -5.2; 328.4
861.0; 131.226; -5.0; -12.5; 306.9; -5.0; -11.1; 281.6; 19.8; -6.2; 353.5; 19.8; -5.8; 328.3
864.0; 131.705; -18.2; -11.7; 306.2; -18.2; -10.5; 282.3; 33.0; -6.2; 352.9; 33.0; -5.8; 329.0
